7;arms_factory;2886.00;9.63;1575.00;3.46;0
7;arms_factory;2872.00;9.65;1557.00;5.02;0
7;industrial_complex;2875.00;9.68;1556.00;1.41;0
7;industrial_complex;2877.00;9.60;1556.00;4.07;0
7;industrial_complex;2884.00;9.68;1555.00;0.80;0
7;industrial_complex;2887.00;9.50;1573.00;3.47;0
7;industrial_complex;2880.00;9.70;1569.00;6.13;0
7;industrial_complex;2881.00;9.70;1568.00;2.51;0
7;air_base;2872.00;9.70;1555.00;5.54;0
7;naval_base;2861.00;9.50;1548.00;-2.03;8621
7;naval_base;2870.00;9.50;1555.00;-1.47;8621
7;naval_base;2886.00;9.50;1580.00;-2.94;2752
7;naval_base;2875.00;9.57;1561.00;-2.16;2775
7;naval_base;2878.00;9.50;1569.00;-2.36;2775
7;bunker;2878.00;9.70;1561.00;3.03;0
7;bunker;2879.00;9.70;1565.00;5.69;0
7;bunker;2873.00;9.55;1553.00;0.97;0
7;bunker;2887.00;9.50;1573.00;5.09;0
7;bunker;2885.00;9.50;1568.00;0.01;0
7;bunker;2873.00;9.50;1551.00;3.03;0
7;coastal_bunker;2878.00;9.50;1568.00;-2.36;0
7;coastal_bunker;2860.00;9.50;1549.00;-2.03;0
7;coastal_bunker;2872.00;9.50;1558.00;-2.16;0
7;coastal_bunker;2870.00;9.50;1556.00;-1.47;0
7;coastal_bunker;2879.00;9.50;1574.00;-1.77;0
7;dockyard;2862.00;9.50;1547.00;-2.03;0
7;anti_air_building;2885.00;9.68;1576.00;4.65;0
7;anti_air_building;2886.00;9.60;1560.00;6.21;0
7;anti_air_building;2885.00;9.65;1556.00;2.59;0
7;synthetic_refinery;2882.00;9.60;1556.00;5.25;0
7;fuel_silo;2878.00;9.60;1557.00;3.09;0
7;radar_station;2880.00;9.70;1565.00;2.60;0
7;rocket_site;2881.00;9.70;1570.00;1.04;0
7;nuclear_reactor;2887.00;9.53;1574.00;3.70;0
8;arms_factory;2897.00;11.50;1513.00;2.96;0
8;arms_factory;2900.00;11.18;1513.00;5.62;0
8;arms_factory;2897.00;11.60;1514.00;3.46;0
8;arms_factory;2900.00;11.25;1514.00;5.02;0
8;arms_factory;2898.00;11.63;1515.00;1.41;0
8;arms_factory;2901.00;11.15;1515.00;4.07;0
8;industrial_complex;2899.00;11.53;1516.00;0.80;0
8;industrial_complex;2899.00;11.60;1517.00;3.47;0
8;industrial_complex;2900.00;11.48;1518.00;6.13;0
8;industrial_complex;2900.00;10.80;1507.00;2.51;0
8;industrial_complex;2901.00;10.82;1508.00;5.54;0
8;industrial_complex;2899.00;10.80;1509.00;0.46;0
8;air_base;2903.00;10.80;1509.00;4.58;0
8;bunker;2899.00;10.90;1510.00;2.42;0
8;anti_air_building;2902.00;10.88;1510.00;2.52;0
8;anti_air_building;2899.00;11.10;1511.00;0.36;0
8;anti_air_building;2902.00;10.93;1511.00;3.03;0
8;synthetic_refinery;2897.00;11.38;1512.00;5.69;0
8;fuel_silo;2900.00;11.10;1512.00;0.97;0
8;radar_station;2901.00;11.07;1514.00;2.42;0
8;rocket_site;2898.00;11.43;1513.00;0.01;0
8;nuclear_reactor;2901.00;11.05;1513.00;3.03;0
9;arms_factory;3031.00;11.50;1517.00;3.46;0
9;arms_factory;3027.00;11.93;1507.00;5.02;0
9;arms_factory;3031.00;11.68;1516.00;1.41;0
9;arms_factory;3036.00;11.53;1528.00;4.07;0
9;arms_factory;3021.00;12.35;1511.00;0.80;0
9;arms_factory;3050.00;12.35;1518.00;3.47;0
9;industrial_complex;3062.00;12.07;1522.00;6.13;0
9;industrial_complex;3057.00;10.65;1527.00;2.51;0
9;industrial_complex;3033.00;12.10;1506.00;5.54;0
9;industrial_complex;3051.00;11.80;1521.00;0.46;0
9;industrial_complex;3030.00;13.00;1502.00;4.58;0
9;industrial_complex;3033.00;12.18;1509.00;2.42;0
9;air_base;3040.00;11.00;1523.00;2.52;0
9;bunker;3023.00;11.90;1521.00;0.36;0
9;bunker;3043.00;11.93;1518.00;3.03;0
9;bunker;3031.00;13.35;1497.00;5.69;0
9;bunker;3037.00;11.30;1526.00;0.97;0
9;bunker;3036.00;12.40;1509.00;5.09;0
9;bunker;3056.00;10.78;1523.00;0.01;0
9;bunker;3021.00;14.28;1504.00;3.03;0
9;bunker;3024.00;12.07;1508.00;5.70;0
9;bunker;3033.00;10.43;1523.00;3.54;0
9;bunker;3020.00;12.55;1517.00;4.74;0
9;bunker;3039.00;12.55;1513.00;1.48;0
9;bunker;3059.00;11.03;1526.00;5.60;0
9;bunker;3056.00;12.70;1516.00;0.52;0
9;bunker;3049.00;11.07;1526.00;4.65;0
9;anti_air_building;3058.00;10.82;1524.00;6.21;0
9;anti_air_building;3033.00;12.05;1504.00;2.59;0
9;anti_air_building;3033.00;12.23;1513.00;5.25;0
9;synthetic_refinery;3035.00;12.80;1500.00;3.09;0
9;fuel_silo;3032.00;12.00;1507.00;3.19;0
9;radar_station;3038.00;12.35;1515.00;5.54;0
9;rocket_site;3020.00;12.43;1518.00;3.70;0
9;nuclear_reactor;3022.00;15.03;1502.00;5.26;0
10;arms_factory;3136.00;9.80;1562.00;1.41;0
10;arms_factory;3127.00;9.93;1554.00;4.07;0
10;arms_factory;3152.00;10.40;1570.00;0.80;0
10;arms_factory;3139.00;9.80;1563.00;3.47;0
10;arms_factory;3138.00;9.80;1560.00;6.13;0
10;arms_factory;3121.00;9.82;1564.00;2.51;0
10;industrial_complex;3144.00;9.82;1561.00;5.54;0
10;industrial_complex;3135.00;9.80;1557.00;0.46;0
10;industrial_complex;3139.00;9.80;1549.00;4.58;0
10;industrial_complex;3131.00;9.80;1559.00;2.42;0
10;industrial_complex;3130.00;10.00;1549.00;2.52;0
10;industrial_complex;3136.00;9.80;1567.00;0.36;0
10;air_base;3127.00;9.98;1551.00;3.03;0
10;bunker;3143.00;9.80;1556.00;5.69;0
10;bunker;3120.00;9.88;1560.00;0.97;0
10;bunker;3143.00;9.85;1568.00;5.09;0
10;bunker;3123.00;10.00;1553.00;0.01;0
10;bunker;3134.00;9.80;1559.00;3.03;0
10;bunker;3149.00;10.40;1571.00;5.70;0
10;bunker;3133.00;9.85;1552.00;3.54;0
10;bunker;3129.00;10.13;1546.00;4.74;0
10;bunker;3120.00;10.00;1547.00;1.48;0
10;anti_air_building;3124.00;9.85;1565.00;5.60;0
10;anti_air_building;3144.00;9.80;1562.00;0.52;0
10;anti_air_building;3145.00;9.85;1553.00;4.65;0
10;synthetic_refinery;3138.00;9.80;1550.00;6.21;0
10;fuel_silo;3126.00;9.90;1556.00;2.59;0
10;radar_station;3136.00;9.80;1558.00;3.37;0
10;rocket_site;3143.00;9.82;1567.00;3.09;0
10;nuclear_reactor;3126.00;10.00;1552.00;3.19;0
11;arms_factory;3213.00;10.50;1633.00;0.80;0
11;arms_factory;3192.00;10.35;1624.00;3.47;0
11;arms_factory;3178.00;9.70;1623.00;6.13;0
11;arms_factory;3199.00;10.40;1645.00;2.51;0
11;arms_factory;3177.00;9.70;1622.00;5.54;0
11;arms_factory;3184.00;9.93;1615.00;0.46;0
11;industrial_complex;3191.00;10.30;1619.00;4.58;0
11;industrial_complex;3174.00;11.32;1611.00;2.42;0
11;industrial_complex;3165.00;10.13;1611.00;2.52;0
11;industrial_complex;3191.00;10.30;1636.00;0.36;0
11;industrial_complex;3163.00;10.00;1610.00;3.03;0
11;industrial_complex;3180.00;9.80;1634.00;5.69;0
11;air_base;3192.00;10.40;1627.00;0.97;0
11;bunker;3187.00;10.30;1632.00;5.09;0
11;bunker;3200.00;10.10;1626.00;0.01;0
11;bunker;3178.00;10.50;1606.00;3.03;0
11;bunker;3193.00;10.30;1639.00;5.70;0
11;bunker;3180.00;9.70;1624.00;3.54;0
11;bunker;3165.00;9.82;1618.00;4.74;0
11;bunker;3208.00;10.40;1639.00;1.48;0
11;bunker;3198.00;9.82;1629.00;5.60;0
11;bunker;3191.00;10.05;1614.00;0.52;0
11;bunker;3202.00;10.35;1641.00;4.65;0
11;bunker;3188.00;10.30;1644.00;6.21;0
11;bunker;3174.00;11.30;1612.00;2.59;0
11;bunker;3172.00;11.15;1609.00;5.25;0
11;anti_air_building;3189.00;9.80;1612.00;3.09;0
11;anti_air_building;3180.00;10.13;1605.00;3.19;0
11;anti_air_building;3186.00;9.82;1611.00;1.04;0
11;synthetic_refinery;3195.00;10.23;1630.00;3.70;0
11;fuel_silo;3206.00;10.15;1637.00;5.26;0
11;radar_station;3187.00;9.82;1627.00;1.43;0
11;rocket_site;3193.00;10.40;1622.00;5.76;0
11;nuclear_reactor;3187.00;9.95;1628.00;3.61;0
12;arms_factory;3212.00;10.60;1666.00;6.13;0
12;arms_factory;3213.00;10.20;1645.00;2.51;0
12;arms_factory;3223.00;10.40;1671.00;5.54;0
12;arms_factory;3194.00;10.30;1674.00;0.46;0
12;arms_factory;3210.00;9.82;1660.00;4.58;0
12;arms_factory;3237.00;9.90;1651.00;2.42;0
12;industrial_complex;3235.00;9.85;1657.00;2.52;0
12;industrial_complex;3222.00;10.40;1675.00;0.36;0
12;industrial_complex;3238.00;9.80;1662.00;3.03;0
12;industrial_complex;3193.00;10.30;1668.00;5.69;0
12;industrial_complex;3244.00;9.85;1655.00;0.97;0
12;industrial_complex;3199.00;10.38;1673.00;5.09;0
12;air_base;3216.00;10.18;1639.00;0.01;0
12;naval_base;3186.00;9.50;1671.00;-1.82;1885
12;naval_base;3183.00;9.50;1669.00;-2.36;1885
12;naval_base;3186.00;9.50;1684.00;-1.57;1885
12;bunker;3238.00;9.90;1646.00;4.74;0
12;bunker;3208.00;10.00;1658.00;1.48;0
12;bunker;3221.00;10.40;1658.00;5.60;0
12;bunker;3206.00;10.43;1675.00;0.52;0
12;bunker;3221.00;10.40;1656.00;4.65;0
12;bunker;3209.00;10.30;1680.00;6.21;0
12;bunker;3187.00;9.65;1685.00;2.59;0
12;bunker;3195.00;10.30;1670.00;5.25;0
12;bunker;3229.00;9.82;1672.00;3.09;0
12;bunker;3237.00;9.80;1668.00;3.19;0
12;bunker;3228.00;10.40;1660.00;1.04;0
12;bunker;3234.00;10.23;1641.00;3.70;0
12;bunker;3215.00;9.90;1644.00;5.26;0
12;bunker;3201.00;10.30;1661.00;3.10;0
12;bunker;3220.00;10.40;1675.00;5.76;0
12;bunker;3218.00;10.32;1650.00;3.61;0
12;bunker;3203.00;10.30;1683.00;3.71;0
12;bunker;3205.00;10.40;1656.00;1.55;0
12;bunker;3186.00;9.70;1663.00;4.21;0
12;coastal_bunker;3186.00;9.50;1671.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1683.00;-1.57;0
12;coastal_bunker;3183.00;9.50;1669.00;-2.36;0
12;dockyard;3186.00;9.50;1683.00;-1.57;0
12;anti_air_building;3194.00;10.30;1680.00;5.32;0
12;anti_air_building;3202.00;10.32;1686.00;2.05;0
12;anti_air_building;3191.00;9.75;1663.00;3.26;0
12;synthetic_refinery;3206.00;9.93;1660.00;1.10;0
12;fuel_silo;3233.00;10.20;1653.00;2.66;0
12;radar_station;3214.00;10.55;1663.00;4.55;0
12;rocket_site;3205.00;9.95;1649.00;1.71;0
12;nuclear_reactor;3189.00;10.25;1667.00;5.83;0
13;arms_factory;3177.00;9.60;1700.00;5.54;0
13;arms_factory;3197.00;10.23;1697.00;0.46;0
13;arms_factory;3202.00;9.85;1692.00;4.58;0
13;arms_factory;3193.00;10.20;1696.00;2.42;0
13;arms_factory;3207.00;10.40;1711.00;2.52;0
13;arms_factory;3201.00;10.30;1707.00;0.36;0
13;industrial_complex;3186.00;9.70;1709.00;3.03;0
13;industrial_complex;3200.00;9.90;1714.00;5.69;0
13;industrial_complex;3180.00;9.63;1709.00;0.97;0
13;industrial_complex;3175.00;9.70;1704.00;5.09;0
13;industrial_complex;3215.00;9.70;1723.00;0.01;0
13;industrial_complex;3185.00;9.73;1703.00;3.03;0
13;air_base;3179.00;9.60;1699.00;5.70;0
13;naval_base;3181.00;9.60;1718.00;-1.82;1660
13;naval_base;3201.00;9.55;1723.00;-2.36;1660
13;naval_base;3170.00;9.50;1703.00;-4.47;1885
13;naval_base;3173.00;9.50;1708.00;-1.11;1885
13;naval_base;3158.00;9.57;1712.00;-1.57;2107
13;naval_base;3220.00;9.55;1724.00;-3.34;1434
13;naval_base;3187.00;9.50;1699.00;-0.59;1885
13;naval_base;3193.00;9.50;1724.00;-2.90;1660
13;naval_base;3189.00;9.53;1695.00;-1.37;1885
13;bunker;3217.00;9.70;1722.00;3.09;0
13;bunker;3203.00;9.85;1692.00;3.19;0
13;bunker;3181.00;9.68;1709.00;1.04;0
13;bunker;3183.00;9.70;1711.00;3.70;0
13;bunker;3149.00;9.53;1696.00;5.26;0
13;bunker;3192.00;10.25;1708.00;3.10;0
13;bunker;3188.00;9.68;1718.00;5.76;0
13;bunker;3159.00;9.70;1709.00;3.61;0
13;bunker;3202.00;9.70;1721.00;3.71;0
13;bunker;3198.00;10.05;1714.00;1.55;0
13;bunker;3198.00;10.20;1699.00;4.21;0
13;bunker;3184.00;9.70;1702.00;0.59;0
13;bunker;3208.00;10.13;1715.00;2.15;0
13;bunker;3195.00;10.30;1695.00;6.28;0
13;coastal_bunker;3214.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3165.00;9.57;1699.00;-4.47;0
13;coastal_bunker;3173.00;9.50;1713.00;-1.82;0
13;coastal_bunker;3156.00;9.50;1711.00;-1.57;0
13;coastal_bunker;3209.00;9.53;1726.00;-3.34;0
13;coastal_bunker;3186.00;9.57;1721.00;-2.90;0
13;coastal_bunker;3186.00;9.50;1699.00;-0.59;0
13;coastal_bunker;3173.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;dockyard;3154.00;9.50;1691.00;-4.47;0
13;anti_air_building;3208.00;9.73;1718.00;3.77;0
13;anti_air_building;3207.00;9.90;1716.00;0.16;0
13;anti_air_building;3194.00;9.70;1721.00;4.28;0
13;synthetic_refinery;3189.00;9.70;1718.00;5.84;0
13;fuel_silo;3158.00;9.70;1700.00;2.22;0
13;radar_station;3186.00;9.70;1707.00;3.33;0
13;rocket_site;3176.00;9.70;1709.00;1.26;0
13;nuclear_reactor;3203.00;10.30;1704.00;4.29;0
14;arms_factory;2745.00;9.70;1488.00;4.58;0
14;arms_factory;2776.00;9.80;1478.00;2.42;0
14;arms_factory;2761.00;9.82;1471.00;2.52;0
14;arms_factory;2780.00;9.70;1479.00;0.36;0
14;arms_factory;2749.00;9.73;1478.00;3.03;0
14;arms_factory;2772.00;9.80;1475.00;5.69;0
14;industrial_complex;2754.00;9.60;1473.00;0.97;0
14;industrial_complex;2781.00;9.70;1480.00;5.09;0
14;industrial_complex;2753.00;9.68;1474.00;0.01;0
14;industrial_complex;2767.00;10.40;1477.00;3.03;0
14;industrial_complex;2745.00;9.70;1482.00;5.70;0
14;industrial_complex;2774.00;9.80;1482.00;3.54;0
14;air_base;2751.00;9.70;1475.00;4.74;0
14;naval_base;2771.00;9.55;1490.00;-3.14;2871
14;naval_base;2740.00;9.53;1482.00;-0.98;4885
14;naval_base;2754.00;9.60;1493.00;-2.21;2381
14;naval_base;2737.00;9.50;1477.00;-1.33;4885
14;naval_base;2765.00;9.50;1469.00;-0.69;8546
14;naval_base;2749.00;9.50;1473.00;-0.32;8546
